#{"t_start": 1768235997.5382318, "env_id": "None"}
r,l,t
0.95,6,47.792483
-1.05,6,47.812005
0.95,6,47.829513
0.95,6,47.848033
0.95,6,47.870552
0.95,6,47.891073
0.95,6,47.910093
0.95,6,47.929116
0.95,6,47.962051
0.91,10,47.996074
0.94,7,48.019104
0.95,6,48.038616
0.94,7,48.061649
-1.01,2,48.067149
0.94,7,48.091163
0.93,8,48.12219
0.95,6,48.144211
-1.04,5,48.157738
0.91,10,48.188767
0.91,10,48.223465
0.93,8,48.250492
0.93,8,48.275009
0.93,8,48.300029
0.92,9,48.329057
0.91,10,48.365596
0.93,8,48.39111
0.89,12,48.429158
0.95,6,48.450176
0.91,10,48.485196
0.95,6,48.506215
0.95,6,48.526741
0.95,6,48.543761
0.95,6,48.564782
0.95,6,48.584796
0.95,6,48.608826
0.95,6,48.630845
0.93,8,48.661361
0.95,6,48.679361
0.95,6,48.697379
0.95,6,48.714901
0.95,6,48.73749
0.93,8,48.764519
0.95,6,48.78403
0.95,6,48.803551
0.95,6,48.825068
0.95,6,48.844087
0.95,6,48.864606
0.95,6,48.885126
0.92,9,48.915143
0.95,6,48.935164
0.95,6,48.955181
0.95,6,48.973188
0.95,6,48.994202
0.95,6,49.011719
0.95,6,49.033234
0.95,6,49.05325
0.95,6,49.073268
0.94,7,49.095285
0.95,6,49.117311
0.95,6,49.138328
0.95,6,49.158849
0.94,7,49.181868
0.95,6,49.19989
0.95,6,49.219907
0.95,6,49.244427
0.95,6,49.264446
0.95,6,49.284961
0.93,8,49.308598
0.95,6,49.329622
0.95,6,49.347645
0.95,6,49.367659
0.95,6,49.38918
0.95,6,49.412199
0.95,6,49.433721
0.95,6,49.452744
0.94,7,49.473267
0.95,6,49.495207
0.95,6,49.515728
0.95,6,49.535245
0.95,6,49.552764
0.95,6,49.575785
0.95,6,49.594306
0.95,6,49.613815
0.95,6,49.634326
0.95,6,49.657358
0.95,6,49.676369
0.95,6,49.693888
0.95,6,49.714466
0.93,8,49.743568
0.95,6,49.763095
0.95,6,49.782104
0.95,6,49.801121
0.95,6,49.820139
0.95,6,49.839158
0.95,6,49.860176
0.95,6,49.880195
0.95,6,49.899711
0.95,6,49.917224
0.95,6,49.938243
0.95,6,49.956263
0.95,6,49.977783
0.95,6,50.000803
0.95,6,50.022824
0.95,6,50.046352
0.94,7,50.070367
0.94,7,50.09089
0.95,6,50.11291
0.95,6,50.132932
0.94,7,50.158453
0.95,6,50.177475
0.95,6,50.196491
0.94,7,50.217014
0.95,6,50.242536
0.95,6,50.264555
0.95,6,50.285074
0.95,6,50.302593
0.95,6,50.323116
0.95,6,50.343637
0.95,6,50.362161
0.95,6,50.382676
0.95,6,50.404694
0.95,6,50.423714
0.93,8,50.447238
0.95,6,50.467265
0.95,6,50.491772
0.95,6,50.513786
-1.01,2,50.519799
0.95,6,50.543314
0.94,7,50.567831
0.95,6,50.587847
0.95,6,50.60587
0.95,6,50.626896
0.94,7,50.652916
0.95,6,50.673117
0.95,6,50.692136
0.95,6,50.711658
0.93,8,50.741189
0.95,6,50.759205
0.95,6,50.782231
0.95,6,50.802253
0.95,6,50.824271
0.92,9,50.852799
0.91,10,50.885334
0.91,10,50.920371
0.84000003,17,50.981931
0.83,18,51.048491
0.90000004,11,51.084013
0.78,23,51.167585
0.95,6,51.190613
0.95,6,51.211632
0.95,6,51.232148
0.94,7,51.256179
0.95,6,51.2787
-1.03,4,51.291711
0.95,6,51.311733
0.95,6,51.330755
0.95,6,51.355774
0.95,6,51.377798
0.95,6,51.396823
0.95,6,51.415342
0.95,6,51.438859
0.95,6,51.461396
0.95,6,51.479778
0.95,6,51.501322
0.95,6,51.523842
0.95,6,51.543861
0.95,6,51.564881
0.95,6,51.584901
0.95,6,51.60842
0.95,6,51.62844
0.95,6,51.648957
0.95,6,51.668474
0.95,6,51.693494
0.94,7,51.719521
0.95,6,51.738045
0.93,8,51.766062
0.95,6,51.791092
0.95,6,51.814611
0.95,6,51.836128
0.95,6,51.858642
0.95,6,51.882159
0.95,6,51.90218
0.95,6,51.920699
0.95,6,51.941217
0.95,6,51.96424
0.95,6,51.982759
0.93,8,52.008781
0.94,7,52.035972
0.94,7,52.065509
0.95,6,52.084537
0.95,6,52.111062
0.95,6,52.1401
0.93,8,52.178652
0.93,8,52.215199
0.95,6,52.242241
0.95,6,52.270272
0.95,6,52.29581
0.95,6,52.322335
0.95,6,52.346873
0.95,6,52.366889
0.95,6,52.39742
0.95,6,52.42296
0.95,6,52.450692
0.91,10,52.49374
0.95,6,52.521266
0.95,6,52.545013
0.95,6,52.573543
0.95,6,52.59808
0.95,6,52.626478
0.95,6,52.648123
0.93,8,52.685177
0.93,8,52.716214
0.93,8,52.755767
0.95,6,52.787309
0.95,6,52.808833
0.94,7,52.834361
0.95,6,52.861397
0.95,6,52.888923
0.95,6,52.909945
0.95,6,52.93698
0.92,9,52.977035
0.95,6,53.001564
0.95,6,53.025087
0.93,8,53.062646
0.95,6,53.094186
0.95,6,53.121218
0.95,6,53.151263
0.95,6,53.181301
0.95,6,53.202322
0.94,7,53.226848
0.95,6,53.25039
0.95,6,53.276413
0.94,7,53.306447
0.95,6,53.325968
0.95,6,53.34899
0.95,6,53.374004
0.95,6,53.402251
0.95,6,53.426783
0.95,6,53.450313
0.95,6,53.475831
0.95,6,53.506868
0.95,6,53.528386
-1.01,2,53.5369
0.95,6,53.561424
0.95,6,53.590468
0.95,6,53.614994
-1.01,2,53.62401
0.94,7,53.654049
0.95,6,53.678068
0.95,6,53.699084
0.95,6,53.718106
0.95,6,53.745648
0.95,6,53.773684
0.95,6,53.804773
0.93,8,53.83639
0.95,6,53.86492
0.93,8,53.899468
0.95,6,53.928493
0.95,6,53.956537
-1.01,2,53.966552
0.95,6,53.997095
0.95,6,54.022622
0.95,6,54.051656
0.95,6,54.079698
0.95,6,54.108225
0.95,6,54.13677
0.95,6,54.167317
0.95,6,54.191839
0.95,6,54.218374
0.95,6,54.242388
0.93,8,54.271426
0.95,6,54.292942
0.95,6,54.325482
0.95,6,54.344502
0.95,6,54.371031
0.94,7,54.403584
0.95,6,54.437133
0.95,6,54.464163
0.95,6,54.492699
0.94,7,54.523745
0.95,6,54.552787
0.94,7,54.577809
0.95,6,54.602338
0.95,6,54.626868
0.95,6,54.657912
0.95,6,54.691454
0.95,6,54.716981
0.95,6,54.741017
0.95,6,54.763702
-1.02,3,54.772709
0.95,6,54.802751
0.95,6,54.831278
0.95,6,54.853796
0.95,6,54.883336
0.95,6,54.902855
0.95,6,54.929394
0.95,6,54.957917
-1.03,4,54.974445
0.95,6,55.003484
0.94,7,55.035518
0.95,6,55.067563
0.93,8,55.099601
0.95,6,55.124126
0.95,6,55.144144
0.95,6,55.173036
0.95,6,55.193555
0.95,6,55.214074
-1.03,4,55.227088
0.94,7,55.261136
0.93,8,55.29969
0.95,6,55.329234
0.93,8,55.366779
0.94,7,55.401322
0.91,10,55.446889
0.95,6,55.471416
0.94,7,55.501454
0.91,10,55.534489
0.92,9,55.561014
-1.04,5,55.577526
0.93,8,55.601054
0.95,6,55.621069
-1.12,13,55.665129
0.93,8,55.691134
0.91,10,55.732696
0.95,6,55.756716
0.94,7,55.785759
0.95,6,55.810289
0.95,6,55.837835
0.93,8,55.87188
0.94,7,55.901422
0.95,6,55.927466
0.93,8,55.955488
0.95,6,55.983028
0.95,6,56.008057
0.95,6,56.032093
0.95,6,56.058631
0.95,6,56.07815
0.95,6,56.098177
0.94,7,56.123356
0.95,6,56.149394
0.95,6,56.177421
0.93,8,56.20946
0.95,6,56.232491
0.94,7,56.254009
0.95,6,56.277181
0.95,6,56.303708
0.93,8,56.333749
0.95,6,56.351766
-1.01,2,56.360783
0.95,6,56.386812
0.95,6,56.411847
0.94,7,56.440377
0.95,6,56.465419
-1.01,2,56.471416
0.95,6,56.494449
0.95,6,56.513455
0.93,8,56.545487
0.95,6,56.572028
0.94,7,56.603569
0.95,6,56.628596
0.95,6,56.655133
0.93,8,56.690675
0.95,6,56.717718
0.93,8,56.746248
0.95,6,56.773283
0.95,6,56.791811
0.95,6,56.816839
0.95,6,56.843384
0.95,6,56.869411
0.95,6,56.89645
0.93,8,56.92649
0.95,6,56.945002
0.95,6,56.965523
0.95,6,56.98906
0.95,6,57.013585
0.95,6,57.039615
0.95,6,57.067654
0.93,8,57.100693
0.95,6,57.125236
0.95,6,57.148768
0.95,6,57.174019
0.95,6,57.190543
0.95,6,57.218084
0.94,7,57.248128
0.95,6,57.275162
-1.01,2,57.281165
0.95,6,57.307732
0.95,6,57.334768
0.95,6,57.361319
0.95,6,57.387353
0.95,6,57.417391
0.95,6,57.444941
0.95,6,57.468469
0.95,6,57.487272
0.93,8,57.512293
0.93,8,57.538333
0.95,6,57.564862
0.95,6,57.588394
0.95,6,57.612417
0.95,6,57.638449
0.95,6,57.665991
0.95,6,57.692536
0.95,6,57.717054
0.95,6,57.735572
0.94,7,57.766118
0.95,6,57.789637
0.93,8,57.823685
0.95,6,57.850724
0.95,6,57.870741
0.95,6,57.887262
0.93,8,57.911781
0.95,6,57.935816
0.95,6,57.965861
0.94,7,57.993874
0.95,6,58.021917
0.95,6,58.049959
0.95,6,58.074982
0.95,6,58.102015
0.93,8,58.126537
0.93,8,58.150554
0.92,9,58.19013
0.95,6,58.217677
0.93,8,58.245694
0.95,6,58.270226
0.95,6,58.300775
0.95,6,58.321794
0.95,6,58.348355
0.95,6,58.369889
0.94,7,58.397413
0.95,6,58.423943
0.95,6,58.449484
0.95,6,58.478013
0.95,6,58.499521
0.91,10,58.529547
0.95,6,58.547569
0.95,6,58.5741
0.95,6,58.602146
0.95,6,58.62869
0.94,7,58.659734
0.95,6,58.687261
0.95,6,58.717302
-1.01,2,58.72582
0.95,6,58.750829
0.95,6,58.776873
0.95,6,58.806917
0.91,10,58.851539
0.95,6,58.87807
0.93,8,58.911389
0.95,6,58.937902
0.95,6,58.961915
0.95,6,58.983929
0.95,6,59.003935
0.93,8,59.029455
0.95,6,59.045968
0.95,6,59.064506
0.93,8,59.08952
0.95,6,59.113538
0.91,10,59.143551
0.91,10,59.175573
0.95,6,59.19793
-1.04,5,59.214592
0.93,8,59.242223
0.94,7,59.263257
0.92,9,59.292276
0.94,7,59.320795
0.91,10,59.356302
0.95,6,59.376314
0.94,7,59.399827
-1.01,2,59.407335
0.86,15,59.456854
0.94,7,59.482861
0.91,10,59.513383
0.88,13,59.559902
0.88,13,59.606429
0.94,7,59.626942
0.95,6,59.644449
0.92,9,59.676972
0.94,7,59.701991
0.95,6,59.722003
0.95,6,59.743522
0.95,6,59.765035
0.95,6,59.784548
0.95,6,59.805561
0.93,8,59.833575
0.95,6,59.856095
0.95,6,59.878107
0.95,6,59.898121
0.95,6,59.91863
0.95,6,59.941146
0.95,6,59.961159
0.95,6,59.983179
0.93,8,60.009192
0.95,6,60.030204
0.95,6,60.050717
0.93,8,60.079237
0.94,7,60.102252
0.93,8,60.132272
0.95,6,60.153785
0.95,6,60.173298
0.95,6,60.194812
0.95,6,60.213485
0.95,6,60.229491
0.95,6,60.249505
0.95,6,60.268518
0.95,6,60.292033
0.94,7,60.317549
0.95,6,60.338562
0.95,6,60.36159
0.95,6,60.383603
0.95,6,60.403616
0.95,6,60.424129
0.95,6,60.445142
0.95,6,60.466655
0.95,6,60.488161
0.95,6,60.507679
0.95,6,60.528195
0.95,6,60.550707
0.95,6,60.572726
0.95,6,60.593739
0.95,6,60.614255
0.95,6,60.635695
0.95,6,60.655708
0.95,6,60.675722
0.95,6,60.695731
0.94,7,60.722248
0.95,6,60.74476
0.95,6,60.764773
0.95,6,60.785285
0.95,6,60.805298
0.95,6,60.825812
0.95,6,60.843825
0.95,6,60.862332
0.95,6,60.882845
0.95,6,60.900858
0.95,6,60.919871
0.93,8,60.94889
0.94,7,60.974403
0.95,6,60.996415
0.94,7,61.019428
0.95,6,61.041441
0.93,8,61.069461
0.95,6,61.089974
0.95,6,61.109992
0.95,6,61.13252
-1.03,4,61.14653
0.95,6,61.167042
0.93,8,61.193562
0.95,6,61.214075
0.94,7,61.23909
0.95,6,61.261101
0.95,6,61.280113
0.95,6,61.301221
0.95,6,61.323235
0.93,8,61.346762
0.95,6,61.365268
0.95,6,61.387281
0.94,7,61.411801
0.95,6,61.432314
0.94,7,61.456828
0.94,7,61.479841
0.95,6,61.50386
0.95,6,61.523371
0.95,6,61.543884
0.95,6,61.563457
0.95,6,61.591125
0.95,6,61.610638
0.95,6,61.632152
0.95,6,61.650669
0.95,6,61.672682
0.93,8,61.699195
0.95,6,61.721208
0.95,6,61.741221
0.95,6,61.764735
0.95,6,61.785749
0.95,6,61.807765
0.95,6,61.828174
0.95,6,61.850765
0.95,6,61.871278
0.94,7,61.895791
0.95,6,61.915803
0.95,6,61.936816
0.95,6,61.960329
0.94,7,61.982842
0.95,6,62.005355
0.95,6,62.02637
0.95,6,62.046383
0.93,8,62.072403
0.95,6,62.095918
0.95,6,62.117929
0.95,6,62.139943
0.95,6,62.159956
0.95,6,62.17947
0.95,6,62.201483
-1.01,2,62.207989
0.95,6,62.229003
0.95,6,62.252517
0.95,6,62.27453
0.93,8,62.303049
0.95,6,62.324563
0.95,6,62.345075
0.94,7,62.370088
0.93,8,62.399108
0.94,7,62.421621
0.95,6,62.438134
0.95,6,62.459789
0.95,6,62.48184
0.95,6,62.501353
0.95,6,62.522368
0.93,8,62.550889
0.95,6,62.570896
0.95,6,62.592909
0.94,7,62.616429
0.95,6,62.637943
0.95,6,62.657956
0.95,6,62.678465
0.89,12,62.719489
0.95,6,62.741505
-1.01,2,62.747009
-1.01,2,62.752517
0.95,6,62.77503
0.94,7,62.801044
0.91,10,62.832064
0.92,9,62.865087
0.85,16,62.917629
0.94,7,62.942751
0.91,10,62.977271
0.94,7,63.000784
0.93,8,63.028804
0.87,14,63.07748
0.90000004,11,63.117
0.91,10,63.153528
0.95,6,63.174041
0.91,10,63.208561
0.90000004,11,63.247587
0.93,8,63.2751
0.95,6,63.297116
0.92,9,63.327132
0.94,7,63.352652
0.95,6,63.373165
0.95,6,63.394679
0.95,6,63.415692
0.94,7,63.439706
0.95,6,63.457222
0.93,8,63.486238
0.95,6,63.508256
0.93,8,63.536769
0.94,7,63.558789
0.95,6,63.579802
0.95,6,63.603324
0.93,8,63.629837
0.95,6,63.65135
0.94,7,63.674364
0.95,6,63.695377
0.95,6,63.71589
0.95,6,63.738407
0.95,6,63.757918
0.95,6,63.780939
0.95,6,63.801952
0.95,6,63.821458
0.95,6,63.839965
0.95,6,63.86298
0.95,6,63.883492
0.95,6,63.905505
0.95,6,63.925518
0.95,6,63.947532
0.95,6,63.967045
0.95,6,63.989559
0.95,6,64.005573
0.95,6,64.028088
0.95,6,64.049101
0.95,6,64.069614
0.95,6,64.089627
0.95,6,64.112643
0.95,6,64.134159
0.95,6,64.156172
0.94,7,64.178685
0.95,6,64.200308
0.95,6,64.22086
0.95,6,64.242379
0.93,8,64.272392
0.95,6,64.295438
0.95,6,64.317991
0.95,6,64.337504
0.95,6,64.361518
0.95,6,64.388538
0.95,6,64.412058
0.95,6,64.430568
0.95,6,64.452085
0.93,8,64.484106
0.95,6,64.503113
0.95,6,64.523626
0.95,6,64.53914
0.95,6,64.558154
0.94,7,64.580167
0.95,6,64.59968
0.95,6,64.61969
0.95,6,64.645212
0.93,8,64.670722
0.95,6,64.690237
0.95,6,64.70975
0.94,7,64.73577
0.94,7,64.758285
0.95,6,64.785297
0.94,7,64.815817
0.95,6,64.835833
0.95,6,64.851845
0.95,6,64.870352
0.95,6,64.889365
0.95,6,64.916885
0.95,6,64.943399
0.95,6,64.968916
0.93,8,64.99543
0.95,6,65.01795
0.95,6,65.045971
0.95,6,65.071486
0.95,6,65.089997
0.95,6,65.111017
0.95,6,65.130531
0.95,6,65.149043
0.95,6,65.169556
0.95,6,65.190069
0.95,6,65.207076
0.95,6,65.226089
0.94,7,65.25011
0.95,6,65.277127
0.95,6,65.29914
0.95,6,65.317653
0.93,8,65.342167
0.95,6,65.371188
0.94,7,65.397204
0.94,7,65.420721
0.93,8,65.445734
0.94,7,65.476253
0.95,6,65.503773
0.95,6,65.52228
0.95,6,65.5473
0.95,6,65.576819
0.95,6,65.602332
0.95,6,65.623346
0.95,6,65.64236
0.95,6,65.663544
0.95,6,65.683058
0.95,6,65.701567
0.93,8,65.726584
0.93,8,65.763104
0.89,12,65.816137
0.91,10,65.85317
0.93,8,65.890693
0.85,16,65.94723
0.95,6,65.966743
0.91,10,65.999763
0.95,6,66.018776
0.95,6,66.048293
0.95,6,66.073392
0.93,8,66.099458
0.95,6,66.118971
0.95,6,66.147991
0.95,6,66.176012
0.94,7,66.200025
0.95,6,66.217538
0.91,10,66.25206
0.95,6,66.272575
0.95,6,66.293088
0.95,6,66.314101
0.95,6,66.340615
0.95,6,66.365643
0.95,6,66.385656
0.95,6,66.408669
0.95,6,66.439189
0.95,6,66.465202
0.95,6,66.486715
0.95,6,66.508228
0.95,6,66.534756
0.95,6,66.555273
0.95,6,66.573786
0.95,6,66.592292
0.95,6,66.620314
0.95,6,66.648334
0.95,6,66.672848
0.95,6,66.691861
0.95,6,66.712374
0.95,6,66.732889
0.95,6,66.7554
0.93,8,66.779935
0.95,6,66.81096
0.95,6,66.827977
0.95,6,66.845484
0.95,6,66.870004
0.95,6,66.891651
0.95,6,66.910803
0.95,6,66.931818
0.95,6,66.949824
0.95,6,66.977345
0.95,6,67.004364
0.95,6,67.024374
0.95,6,67.045892
0.95,6,67.067906
0.95,6,67.088419
0.95,6,67.107427
0.93,8,67.133947
0.93,8,67.15696
0.95,6,67.175474
0.95,6,67.192483
0.95,6,67.208993
0.95,6,67.227506
0.93,8,67.248519
0.95,6,67.269536
0.95,6,67.286043
0.95,6,67.306557
0.95,6,67.32307
0.95,6,67.340083
0.95,6,67.357089
0.95,6,67.384609
-1.03,4,67.394615
0.95,6,67.411622
0.95,6,67.430634
0.95,6,67.451148
0.95,6,67.468161
0.95,6,67.485168
0.95,6,67.50168
0.95,6,67.521194
0.95,6,67.5382
0.95,6,67.557214
0.95,6,67.573228
0.95,6,67.598241
0.95,6,67.615754
0.95,6,67.633764
0.95,6,67.651275
0.95,6,67.673293
0.95,6,67.692301
0.95,6,67.708814
0.95,6,67.725821
0.95,6,67.744335
0.95,6,67.762848
0.95,6,67.779854
0.95,6,67.797367
0.95,6,67.818381
0.95,6,67.834894
0.95,6,67.851401
0.93,8,67.872914
0.95,6,67.897935
0.95,6,67.914442
0.95,6,67.931448
0.95,6,67.948958
0.95,6,67.976975
0.95,6,67.997488
0.93,8,68.021501
0.95,6,68.038514
0.95,6,68.058027
0.95,6,68.075036
0.95,6,68.091547
0.94,7,68.11306
0.95,6,68.140088
0.95,6,68.157094
0.95,6,68.174607
0.93,8,68.197624
0.95,6,68.216638
0.95,6,68.233154
0.95,6,68.249161
0.95,6,68.268674
0.93,8,68.305195
0.95,6,68.330715
-1.03,4,68.347222
0.95,6,68.363737
0.95,6,68.39239
0.95,6,68.414403
0.95,6,68.440917
0.95,6,68.465437
0.95,6,68.482944
0.95,6,68.500456
0.95,6,68.518969
0.90000004,11,68.553989
-1.01,2,68.561996
0.95,6,68.579008
0.95,6,68.596014
0.88,13,68.63204
0.93,8,68.657053
0.95,6,68.674065
0.90000004,11,68.706586
0.92,9,68.731599
0.92,9,68.758618
0.94,7,68.779632
0.93,8,68.804145
0.95,6,68.823159
0.92,9,68.862175
0.93,8,68.884692
0.95,6,68.903198
0.94,7,68.922211
0.94,7,68.944726
0.93,8,68.966239
0.91,10,68.997259
0.93,8,69.033785
0.93,8,69.065806
0.94,7,69.084819
0.89,12,69.120343
0.95,6,69.136856
0.95,6,69.157869
0.94,7,69.177882
0.91,10,69.206895
0.94,7,69.227408
0.92,9,69.26894
0.95,6,69.295463
0.87,14,69.340989
0.95,6,69.357503
0.94,7,69.379016
0.93,8,69.403529
0.88,13,69.439051
0.91,10,69.46907
0.95,6,69.487584
0.92,9,69.512598
0.93,8,69.542119
0.95,6,69.559633
0.95,6,69.580148
0.93,8,69.602161
0.95,6,69.61867
-1.01,2,69.624174
0.93,8,69.647687
0.95,6,69.666201
0.93,8,69.688714
0.95,6,69.707728
0.95,6,69.733241
0.91,10,69.763141
0.92,9,69.790672
0.94,7,69.812685
0.95,6,69.833866
0.95,6,69.849373
0.95,6,69.86538
0.95,6,69.882393
0.95,6,69.903405
0.94,7,69.922919
0.95,6,69.939925
0.93,8,69.962939
0.95,6,69.99046
0.95,6,70.012973
0.95,6,70.031487
0.95,6,70.047492
0.95,6,70.065505
0.95,6,70.086512
0.95,6,70.109029
0.93,8,70.131545
0.95,6,70.158565
0.95,6,70.183077
0.95,6,70.201703
0.95,6,70.220209
0.95,6,70.245222
0.93,8,70.267235
0.95,6,70.285748
0.95,6,70.306262
0.95,6,70.330778
0.95,6,70.349292
0.95,6,70.365805
0.95,6,70.382812
0.93,8,70.412832
0.94,7,70.432346
0.94,7,70.451852
0.95,6,70.470358
0.94,7,70.497871
0.95,6,70.513884
0.95,6,70.52989
0.95,6,70.548404
0.95,6,70.574424
0.95,6,70.592431
-1.01,2,70.597937
0.95,6,70.614945
0.95,6,70.636461
0.95,6,70.657979
0.95,6,70.677485
0.95,6,70.698004
0.94,7,70.721024
0.93,8,70.743036
0.95,6,70.760043
0.94,7,70.782056
0.95,6,70.803571
0.95,6,70.821584
0.95,6,70.839606
0.91,10,70.870647
0.95,6,70.892277
0.94,7,70.91529
0.95,6,70.932303
0.95,6,70.94981
0.93,8,70.975332
0.94,7,70.994839
0.95,6,71.011345
0.92,9,71.038865
0.95,6,71.057378
0.95,6,71.07339
0.93,8,71.097404
0.94,7,71.117906
0.95,6,71.139922
0.95,6,71.159432
0.95,6,71.177446
0.95,6,71.194472
0.93,8,71.221485
0.93,8,71.243998
0.95,6,71.261513
0.95,6,71.278024
0.93,8,71.305037
0.95,6,71.327551
0.94,7,71.348063
0.94,7,71.368077
0.95,6,71.386089
0.95,6,71.403103
0.95,6,71.421608
0.95,6,71.440122
0.95,6,71.458135
0.95,6,71.476648
0.95,6,71.493154
0.95,6,71.510168
0.95,6,71.527261
0.92,9,71.555821
0.95,6,71.572334
0.95,6,71.590341
0.95,6,71.610855
0.95,6,71.627368
0.91,10,71.654887
0.94,7,71.676401
0.95,6,71.694907
0.95,6,71.711922
0.95,6,71.730433
0.95,6,71.74744
0.94,7,71.768954
0.95,6,71.785467
0.94,7,71.806482
0.95,6,71.824495
0.94,7,71.852509
0.94,7,71.875528
-1.01,2,71.881028
0.95,6,71.897541
0.95,6,71.921194
0.95,6,71.941724
0.95,6,71.962236
0.95,6,71.98175
0.95,6,71.999756
0.95,6,72.016769
0.95,6,72.033782
0.95,6,72.05229
0.90000004,11,72.08381
0.92,9,72.110325
0.93,8,72.133339
0.76,25,72.205385
0.90000004,11,72.239898
0.94,7,72.263918
0.92,9,72.293932
0.92,9,72.323452
0.94,7,72.345965
0.91,10,72.376485
0.73,28,72.457029
0.95,6,72.476043
0.92,9,72.506562
0.88,13,72.54359
0.84000003,17,72.592123
0.94,7,72.613137
0.90000004,11,72.651156
0.94,7,72.676169
0.90000004,11,72.707688
0.94,7,72.729702
0.95,6,72.748715
0.95,6,72.765221
0.92,9,72.790243
0.95,6,72.811256
0.89,12,72.844776
0.95,6,72.863289
0.93,8,72.885302
0.95,6,72.902399
0.95,6,72.920915
0.94,7,72.941928
0.95,6,72.95894
0.88,13,72.99646
0.95,6,73.017975
0.95,6,73.035989
0.95,6,73.056002
0.95,6,73.072515
0.95,6,73.093028
0.93,8,73.119048
0.95,6,73.135561
0.95,6,73.152568
0.95,6,73.170584
0.91,10,73.199605
0.95,6,73.216112
0.95,6,73.23612
0.95,6,73.255633
0.94,7,73.275146
0.95,6,73.291653
0.94,7,73.314175
0.95,6,73.333681
0.94,7,73.354695
0.95,6,73.373709
0.92,9,73.399228
0.95,6,73.421241
0.91,10,73.455261
0.92,9,73.482285
0.94,7,73.503298
0.93,8,73.527311
0.91,10,73.556831
0.93,8,73.579344
0.95,6,73.59635
0.95,6,73.616364
0.93,8,73.638377
0.95,6,73.655891
0.95,6,73.672904
0.94,7,73.700417
0.95,6,73.71843
0.95,6,73.734945
0.93,8,73.758457
0.93,8,73.786474
0.95,6,73.806485
0.95,6,73.825998
0.93,8,73.848141
0.95,6,73.868655
0.95,6,73.886168
0.93,8,73.908681
0.87,14,73.94971
0.91,10,73.97923
0.94,7,74.000743
0.95,6,74.017251
0.93,8,74.03927
0.95,6,74.059782
0.86,15,74.101802
0.93,8,74.126814
0.95,6,74.143324
0.94,7,74.166332
0.95,6,74.184338
0.95,6,74.204854
0.95,6,74.221986
0.95,6,74.244499
0.93,8,74.267012
0.95,6,74.283525
0.95,6,74.300534
0.95,6,74.323051
0.95,6,74.341059
0.94,7,74.359572
0.95,6,74.377085
0.95,6,74.396099
0.95,6,74.413106
0.95,6,74.430119
0.95,6,74.449633
0.95,6,74.467639
0.95,6,74.484653
0.95,6,74.503666
0.95,6,74.520172
0.95,6,74.541185
0.95,6,74.557698
0.92,9,74.585218
0.95,6,74.602224
0.95,6,74.623238
0.95,6,74.639751
0.95,6,74.656257
0.95,6,74.67227
0.95,6,74.691783
0.95,6,74.708289
0.93,8,74.73281
0.95,6,74.754323
0.95,6,74.775836
0.95,6,74.79635
0.95,6,74.815865
0.95,6,74.832371
0.95,6,74.851884
-1.01,2,74.856384
0.95,6,74.876897
0.95,6,74.89441
0.95,6,74.913924
0.95,6,74.92993
0.95,6,74.949444
0.95,6,74.965958
0.95,6,74.983971
0.95,6,75.000478
0.95,6,75.018491
0.95,6,75.034997
0.95,6,75.05601
0.95,6,75.074024
0.95,6,75.091038
0.95,6,75.108544
0.95,6,75.128559
0.95,6,75.149572
0.94,7,75.173592
0.95,6,75.195148
0.95,6,75.225819
0.95,6,75.244825
0.95,6,75.264344
0.92,9,75.289363
0.94,7,75.315878
0.91,10,75.348898
0.93,8,75.370562
0.94,7,75.391575
0.93,8,75.421095
0.88,13,75.462621
0.85,16,75.506646
0.93,8,75.531167
0.85,16,75.580193
0.95,6,75.597206
0.87,14,75.637233
-1.09,10,75.666253
0.90000004,11,75.703274
0.88,13,75.739296
0.92,9,75.766813
0.87,14,75.805839
0.95,6,75.829852
0.95,6,75.850365
0.93,8,75.876885
0.95,6,75.896896
0.94,7,75.919913
0.95,6,75.93642
0.95,6,75.954935
0.95,6,75.971447
0.94,7,75.99246
0.93,8,76.016973
0.94,7,76.037486
0.95,6,76.054496
0.95,6,76.078012
0.93,8,76.104525
0.93,8,76.131045
0.95,6,76.149559
0.92,9,76.176572
0.92,9,76.202092
0.93,8,76.227605
0.95,6,76.254626
0.95,6,76.277139
0.94,7,76.297152
0.95,6,76.31566
0.94,7,76.344178
0.94,7,76.376198
0.95,6,76.402218
0.93,8,76.435737
0.93,8,76.465257
0.95,6,76.49327
0.92,9,76.529796
0.93,8,76.55131
0.94,7,76.570952
0.95,6,76.598965
0.94,7,76.626985
0.95,6,76.651998
0.94,7,76.680018
0.95,6,76.704531
0.95,6,76.730551
0.87,14,76.778079
0.90000004,11,76.824113
0.94,7,76.848129
0.91,10,76.876149
0.95,6,76.892656
0.94,7,76.914169
0.89,12,76.961777
0.95,6,76.980291
0.92,9,77.014811
0.93,8,77.047831
0.95,6,77.071344
0.93,8,77.097863
0.95,6,77.121876
0.91,10,77.151896
0.95,6,77.177912
0.93,8,77.212936
0.95,6,77.233449
0.95,6,77.251962
0.95,6,77.275475
0.95,6,77.300988
0.93,8,77.336515
0.95,6,77.354521
0.93,8,77.386201
0.93,8,77.417221
0.90000004,11,77.458746
0.95,6,77.484267
-1.01,2,77.49227
0.94,7,77.51128
0.95,6,77.528293
0.95,6,77.549306
