#{"t_start": 1768227464.5268414, "env_id": "None"}
r,l,t
-894.7952,200,1.616307
-959.49243,200,1.616307
-1067.4413,200,1.616307
-857.9438,200,1.616307
-1348.8834,200,1.921225
-892.54565,200,1.921225
-1565.0602,200,1.921225
-1736.986,200,1.921225
-1319.2314,200,2.223226
-1179.4248,200,2.223226
-1090.2689,200,2.223226
-1243.1752,200,2.223226
-970.0273,200,2.519899
-886.594,200,2.519899
-1011.68024,200,2.519899
-1013.86865,200,2.519899
-1709.321,200,2.827436
-873.3536,200,2.827436
-1490.7659,200,2.827436
-1069.4523,200,2.827436
-1706.2538,200,3.129467
-1069.6372,200,3.129467
-1239.61,200,3.129467
-802.77167,200,3.129467
-965.801,200,3.432967
-1789.4856,200,3.432967
-851.51495,200,3.432967
-987.5643,200,3.432967
-1285.2272,200,3.747186
-1187.7037,200,3.747186
-1646.5359,200,3.747186
-1161.115,200,3.747186
-965.6616,200,4.042337
-869.1231,200,4.042337
-863.46674,200,4.042337
-1580.4968,200,4.042337
-1338.6472,200,4.347838
-1485.9813,200,4.347838
-1258.8247,200,4.347838
-906.325,200,4.347838
-1628.3606,200,14.792708
-1223.5737,200,14.792708
-1716.4609,200,14.792708
-894.7593,200,14.792708
-1172.239,200,15.073726
-1081.0146,200,15.073726
-858.62933,200,15.073726
-1395.4055,200,15.073726
-1699.0321,200,15.359747
-862.8112,200,15.359747
-869.97577,200,15.359747
-1671.6532,200,15.359747
-1056.9288,200,15.649289
-1542.5399,200,15.649289
-1725.3115,200,15.649289
-1353.1206,200,15.649289
-1221.4379,200,15.931789
-1341.697,200,15.931789
-1028.9625,200,15.931789
-744.7465,200,15.931789
-1322.0138,200,16.238787
-988.59357,200,16.238787
-968.7883,200,16.238787
-861.50183,200,16.238787
-1076.4424,200,16.516057
-967.3167,200,16.516057
-941.0619,200,16.516057
-1769.79,200,16.516057
-1749.3331,200,16.821561
-968.00287,200,16.821561
-1704.4429,200,16.821561
-1121.394,200,16.821561
-903.2639,200,17.097098
-872.3076,200,17.097098
-1250.2998,200,17.097098
-1166.8412,200,17.097098
-1526.5446,200,17.371612
-1590.0393,200,17.371612
-821.95557,200,17.372112
-1503.2776,200,17.372112
-1182.861,200,27.28305
-1029.2347,200,27.28305
-850.8315,200,27.28305
-1571.3523,200,27.28305
-1176.7297,200,27.594062
-1374.9198,200,27.594062
-911.67303,200,27.594062
-1068.9249,200,27.594062
-1332.1108,200,27.877778
-1588.7217,200,27.877778
-891.40643,200,27.877778
-1617.0496,200,27.877778
-1287.8643,200,28.156281
-1066.2617,200,28.156281
-898.6842,200,28.156281
-773.7416,200,28.156281
-966.783,200,28.4483
-987.7755,200,28.4483
-860.66077,200,28.4483
-1563.2588,200,28.4483
-888.50214,200,28.729314
-835.5819,200,28.729314
-1524.7134,200,28.729314
-1094.7543,200,28.729314
-932.64185,200,29.029835
-892.79425,200,29.030335
-1340.8243,200,29.030335
-780.99023,200,29.030335
-1308.7328,200,29.310375
-1177.5881,200,29.310375
-899.5393,200,29.310375
-1225.8448,200,29.310375
-1311.2965,200,29.587379
-761.5736,200,29.587379
-1168.4438,200,29.587379
-1316.0201,200,29.587379
-984.26184,200,29.870382
-988.2757,200,29.870382
-1721.502,200,29.870882
-880.45276,200,29.870882
-915.1728,200,39.642801
-1518.5897,200,39.642801
-1231.7454,200,39.642801
-895.8672,200,39.642801
-1531.272,200,39.924301
-988.7203,200,39.924301
-1815.3865,200,39.924301
-1782.321,200,39.924301
-964.68695,200,40.207988
-1344.741,200,40.207988
-1050.0846,200,40.207988
-1433.9775,200,40.207988
-866.855,200,40.483988
-954.7617,200,40.483988
-1430.642,200,40.483988
-885.6998,200,40.483988
-1311.7052,200,40.758505
-907.91797,200,40.758505
-1000.3018,200,40.758505
-1417.0098,200,40.758505
-1078.403,200,41.03601
-1083.5531,200,41.03601
-1559.6052,200,41.03601
-1008.2197,200,41.03601
-1293.9393,200,41.31202
-979.7805,200,41.31202
-1442.073,200,41.31202
-797.8678,200,41.31202
-1695.9092,200,41.593065
-909.6582,200,41.593065
-860.82336,200,41.593065
-1613.5153,200,41.593065
-994.1354,200,41.86957
-865.3974,200,41.86957
-976.436,200,41.86957
-1475.5234,200,41.86957
-1012.42395,200,42.15006
-888.67194,200,42.15006
-1450.0975,200,42.15006
-891.7047,200,42.15006
