#{"t_start": 1768229977.6357324, "env_id": "None"}
r,l,t
-1.875,2,9.933809
-1.875,2,9.94381
-3.75,4,9.96381
-1.875,2,9.972814
-3.875,4,9.994318
-2.875,3,10.008823
-1.875,2,10.017819
-1.875,2,10.028319
-2.875,3,10.045319
-1.875,2,10.056829
-1.875,2,10.067326
-1.875,2,10.076831
-1.875,2,10.089334
-1.875,2,10.098334
-1.875,2,10.107834
-1.875,2,10.118335
-2.75,3,10.135334
-2.875,3,10.150835
-1.875,2,10.159838
-1.875,2,10.170338
-5.875,6,10.200346
-1.875,2,10.210346
-1.875,2,10.21985
-3.25,4,10.23935
-1.875,2,10.25085
-1.875,2,10.25985
-4.375,6,10.294365
-6.625,7,10.327869
-1.875,2,10.340369
-3.25,4,10.358869
-5.5,6,10.387374
-1.875,2,10.396877
-3.75,4,10.419377
-1.875,2,10.428881
-4.375,5,10.452382
-1.875,2,10.461384
-1.875,2,10.472886
-1.875,2,10.482886
-1.875,2,10.491889
-8.5,9,10.534412
-3.25,4,10.556426
-4.125,5,10.580435
-1.875,2,10.590935
-1.875,2,10.600441
-2.875,3,10.617444
-3.75,4,10.636944
-2.75,3,10.652448
-1.875,2,10.660947
-3.875,4,10.682951
-1.875,2,10.692449
-8.875,11,10.744481
-1.875,2,10.75398
-1.875,2,10.765481
-1.875,2,10.77548
-1.875,2,10.784985
-4.875,5,10.809489
-1.875,2,10.822494
-5.5,6,10.852494
-1.875,2,10.862498
-5.625,6,10.890513
-1.875,2,10.901523
-2.75,3,10.916026
-1.875,2,10.925526
-2.75,3,10.940526
-2.875,3,10.95903
-4.125,6,10.989035
-1.875,2,11.000038
-1.875,2,11.011544
-2.75,3,11.029048
-3.625,4,11.05105
-3.75,4,11.069555
-2.75,3,11.083554
-1.875,2,11.095054
-9.375,10,11.152563
-1.875,2,11.168567
-2.875,3,11.186567
-5.375,7,11.237084
-1.875,2,11.249585
-1.875,2,11.261085
-1.875,2,11.272589
-2.75,3,11.291589
-3.75,4,11.316101
-3.75,5,11.346105
-1.875,2,11.360105
-3.75,4,11.386608
-2.875,3,11.406109
-2.875,3,11.424114
-1.875,2,11.436617
-6.875,8,11.486627
-5.0,6,11.522632
-3.75,4,11.545642
-5.625,6,11.583186
-2.875,3,11.603686
-1.875,2,11.615686
-1.875,2,11.629187
-1.875,2,11.641192
-1.875,2,11.655196
-1.875,2,11.668196
-2.875,3,11.6857
-1.875,2,11.6987
-2.875,3,11.7192
-2.75,3,11.736208
-1.875,2,11.749213
-4.625,5,11.777217
-1.875,2,11.792221
-2.875,3,11.810721
-6.875,8,11.861238
-1.875,2,11.879873
-1.875,2,11.893377
-1.875,2,11.905377
-4.375,6,11.943381
-1.875,2,11.956385
-1.875,2,11.970391
-2.875,3,11.988391
-1.875,2,12.000895
-2.875,3,12.018395
-1.875,2,12.033395
-2.75,3,12.052903
-1.875,2,12.065403
-1.875,2,12.078907
-1.875,2,12.092907
-1.875,2,12.104908
-2.875,3,12.121908
-1.875,2,12.135407
-1.875,2,12.149911
-1.875,2,12.163416
-1.875,2,12.17542
-10.125,11,12.240424
-1.875,2,12.254429
-1.875,2,12.264434
-1.875,2,12.272933
-4.875,5,12.298938
-1.875,2,12.309442
-1.875,2,12.319442
-2.75,3,12.333442
-1.875,2,12.344442
-1.875,2,12.355942
-1.875,2,12.364942
-1.875,2,12.376442
-6.125,7,12.41145
-1.875,2,12.42345
-3.875,4,12.441951
-1.875,2,12.451908
-1.875,2,12.463909
-1.875,2,12.476418
-1.875,2,12.486422
-2.875,3,12.500422
-1.875,2,12.511923
-3.875,4,12.532429
-1.875,2,12.541925
-1.875,2,12.552926
-1.875,2,12.563426
-3.25,4,12.586431
-1.875,2,12.598435
-1.875,2,12.61044
-1.875,2,12.619941
-2.875,3,12.63844
-1.875,2,12.64744
-1.875,2,12.657439
-1.875,2,12.66894
-2.875,3,12.688444
-1.875,2,12.698951
-1.875,2,12.707952
-1.875,2,12.716951
-2.875,3,12.733957
-1.875,2,12.745459
-3.25,9,12.788961
-1.875,2,12.797965
-1.875,2,12.810977
-2.875,3,12.825904
-2.875,3,12.84021
-7.625,8,12.878814
-1.875,2,12.890814
-1.875,2,12.900818
-1.875,2,12.909823
-1.875,2,12.919823
-3.75,4,12.940323
-4.75,5,12.964327
-1.875,2,12.974829
-4.5,5,12.999835
-2.75,3,13.015843
-3.75,4,13.034843
-2.875,3,13.051347
-1.875,2,13.062347
-5.75,6,13.092852
-6.125,7,13.12536
-3.75,4,13.14736
-1.875,2,13.155864
-3.25,4,13.176369
-1.875,2,13.187368
-1.875,2,13.197372
-1.875,2,13.207373
-1.875,2,13.220381
-1.875,2,13.229403
-2.875,3,13.244925
-1.875,2,13.253425
-1.875,2,13.26593
-1.875,2,13.275929
-8.5,9,13.320939
-3.75,4,13.338945
-1.875,2,13.351448
-1.875,2,13.360952
-1.875,2,13.369953
-2.75,3,13.385952
-1.875,2,13.399453
-1.875,2,13.409453
-1.875,2,13.420962
-5.625,6,13.45197
-1.875,2,13.46347
-1.875,2,13.471971
-3.5,4,13.491974
-1.875,2,13.500974
-3.25,4,13.522973
-1.875,2,13.532478
-1.875,2,13.541978
-1.875,2,13.552483
-1.875,2,13.564483
-3.75,4,13.583488
-1.875,2,13.592988
-3.75,4,13.612488
-1.875,2,13.626992
-1.875,2,13.638501
-2.875,3,13.653009
-4.75,5,13.676017
-1.875,2,13.68851
-1.875,2,13.69751
-1.875,2,13.70751
-1.875,2,13.717011
-1.875,2,13.72951
-1.875,2,13.738011
-2.875,3,13.753031
-1.875,2,13.763031
-1.875,2,13.775035
-3.625,4,13.793035
-2.875,3,13.806535
-1.875,2,13.81554
-1.875,2,13.827553
-1.875,2,13.837044
-1.875,2,13.846045
-3.75,4,13.867044
-3.25,4,13.888052
-1.875,2,13.898556
-1.875,2,13.908056
-4.0,5,13.93306
-1.875,2,13.94506
-1.875,2,13.957566
-1.875,2,13.97057
-2.875,3,13.987074
-1.875,2,14.000578
-5.75,6,14.032578
-1.875,2,14.042579
-3.5,4,14.064578
-1.875,2,14.077086
-1.875,2,14.087086
-1.875,2,14.0976
-5.375,6,14.128601
-2.875,3,14.145104
-2.75,3,14.160104
-1.875,2,14.169609
-2.75,3,14.184609
-1.875,2,14.196613
-4.25,5,14.222621
-1.875,2,14.234121
-1.875,2,14.245121
-3.25,4,14.26612
-1.875,2,14.275621
-1.875,2,14.284126
-4.75,5,14.309187
-1.875,2,14.322188
-6.0,8,14.359187
-1.875,2,14.369688
-2.75,3,14.384188
-1.875,2,14.396193
-1.875,2,14.405696
-1.875,2,14.416205
-1.875,2,14.427709
-2.875,3,14.44321
-1.875,2,14.45271
-1.875,2,14.462211
-1.875,2,14.470715
-1.875,2,14.482215
-1.875,2,14.492214
-1.875,2,14.501719
-1.875,2,14.510721
-2.875,3,14.528759
-1.875,2,14.53826
-1.875,2,14.546764
-1.875,2,14.556764
-1.875,2,14.568765
-1.875,2,14.578264
-3.75,4,14.597791
-1.875,2,14.606791
-2.875,3,14.622795
-1.875,2,14.635294
-1.875,2,14.645298
-1.875,2,14.654305
-3.75,4,14.675803
-1.875,2,14.685802
-3.25,4,14.703303
-1.875,2,14.712803
-1.875,2,14.725302
-3.875,4,14.745325
-3.25,4,14.764828
-1.875,2,14.775327
-4.75,5,14.810332
-1.875,2,14.820332
-3.875,4,14.841332
-4.625,5,14.865841
-3.25,4,14.886345
-1.875,2,14.897341
-3.75,4,14.919345
-1.875,2,14.930846
-1.875,2,14.945349
-1.875,2,14.956357
-1.875,2,14.966393
-1.875,2,14.975968
-1.875,2,14.987472
-1.875,2,14.997473
-1.875,2,15.007472
-1.875,2,15.016973
-1.875,2,15.028472
-6.625,7,15.063978
-1.875,2,15.075984
-1.875,2,15.085486
-1.875,2,15.097987
-3.75,5,15.121991
-3.75,4,15.141491
-4.75,5,15.164995
-1.875,2,15.1775
-1.875,2,15.187999
-1.875,2,15.197003
-3.75,4,15.218503
-1.875,2,15.230003
-1.875,2,15.239507
-4.75,5,15.263503
-2.875,3,15.277508
-2.875,3,15.295507
-1.875,2,15.305012
-5.625,6,15.332516
-1.875,2,15.343021
-1.875,2,15.35702
-1.875,2,15.368021
-4.25,5,15.392528
-1.875,2,15.403032
-1.875,2,15.415535
-1.875,2,15.423036
-1.875,2,15.434535
-1.875,2,15.444551
-3.75,4,15.469055
-1.875,2,15.478556
-2.75,3,15.49356
-1.875,2,15.505059
-2.75,3,15.521067
-1.875,2,15.533071
-1.875,2,15.543571
-1.875,2,15.554071
-1.875,2,15.566576
-1.875,2,15.577076
-1.875,2,15.586577
-1.875,2,15.596577
-1.875,2,15.61008
-1.875,2,15.621581
-1.875,2,15.632586
-1.875,2,15.642586
-1.875,2,15.65309
-1.875,2,15.66359
-1.875,2,15.67409
-1.875,2,15.683595
-1.875,2,15.697095
-3.25,4,15.716595
-3.25,4,15.736094
-1.875,2,15.745598
-1.875,2,15.759104
-1.875,2,15.769103
-1.875,2,15.778103
-1.875,2,15.787602
-4.375,7,15.823102
-1.875,2,15.834603
-3.25,4,15.860613
-3.25,4,15.881618
-1.875,2,15.893618
-1.875,2,15.904618
-1.875,2,15.914618
-1.875,2,15.924621
-1.875,2,15.935626
-1.875,2,15.946149
-2.875,3,15.961656
-5.5,6,15.988661
-1.875,2,16.00116
-2.875,3,16.016666
-5.5,7,16.048666
-5.875,8,16.086675
-2.75,3,16.102679
-6.5,7,16.136185
-1.875,2,16.146183
-1.875,2,16.155183
-2.875,3,16.171183
-3.75,4,16.191683
-1.875,2,16.201192
-1.875,2,16.211195
-2.875,3,16.227696
-1.875,2,16.237696
-1.875,2,16.246696
-2.75,3,16.261701
-1.875,2,16.273206
-1.875,2,16.28321
-1.875,2,16.292214
-1.875,2,16.301713
-1.875,2,16.313218
-1.875,2,16.323217
-1.875,2,16.334217
-3.25,4,16.353222
-2.875,3,16.368726
-1.875,2,16.379226
-1.875,2,16.389727
-1.875,2,16.399731
-1.875,2,16.411735
-1.875,2,16.420736
-2.875,3,16.435739
-1.875,2,16.445243
-1.875,2,16.457243
-2.875,3,16.471743
-4.125,5,16.495743
-1.875,2,16.505748
-1.875,2,16.517249
-1.875,2,16.526752
-3.25,4,16.545757
-1.875,2,16.554757
-1.875,2,16.567756
-1.875,2,16.577257
-2.875,3,16.591757
-1.875,2,16.601279
-1.875,2,16.612784
-1.875,2,16.621284
-1.875,2,16.630789
-3.75,4,16.649288
-3.25,4,16.669789
-4.625,5,16.692788
-2.75,3,16.710796
-1.875,2,16.7213
-1.875,2,16.732805
-1.875,2,16.741804
-3.75,4,16.760309
-1.875,2,16.770311
-2.875,3,16.788309
-1.875,2,16.799809
-1.875,2,16.81181
-1.875,2,16.822814
-1.875,2,16.834818
-1.875,2,16.844817
-1.875,2,16.853818
-2.75,3,16.868318
-1.875,2,16.881318
-1.875,2,16.892318
-1.875,2,16.903321
-1.875,2,16.912321
-1.875,2,16.923326
-1.875,2,16.933332
-5.75,6,16.962902
-1.875,2,16.974402
-1.875,2,16.986902
-7.0,8,17.028916
-1.875,2,17.040419
-1.875,2,17.05142
-1.875,2,17.063919
-1.875,2,17.073425
-1.875,2,17.083424
-3.25,4,17.103424
-2.75,3,17.122431
-1.875,2,17.133435
-1.875,2,17.145436
-1.875,2,17.154942
-2.875,3,17.170939
-1.875,2,17.18094
-1.875,2,17.192439
-2.75,3,17.209439
-2.75,3,17.22844
-1.875,2,17.238944
-2.875,3,17.252448
-1.875,2,17.262448
-1.875,2,17.275452
-1.875,2,17.285453
-1.875,2,17.293952
-1.875,2,17.304952
-2.875,3,17.32203
-1.875,2,17.331534
-1.875,2,17.342038
-1.875,2,17.352541
-1.875,2,17.364542
-1.875,2,17.374042
-3.75,4,17.393547
-1.875,2,17.402547
-1.875,2,17.415047
-1.875,2,17.425046
-1.875,2,17.436055
-2.875,3,17.45006
-1.875,2,17.461062
-1.875,2,17.470564
-1.875,2,17.479562
-1.875,2,17.489067
-1.875,2,17.500568
-1.875,2,17.510567
-1.875,2,17.521075
-1.875,2,17.530074
-1.875,2,17.546075
-1.875,2,17.555579
-1.875,2,17.566083
-1.875,2,17.574083
-1.875,2,17.586584
-1.875,2,17.596588
-1.875,2,17.608089
-1.875,2,17.617588
-1.875,2,17.629588
-1.875,2,17.642094
-1.875,2,17.651097
-1.875,2,17.661597
-1.875,2,17.674101
-1.875,2,17.683101
-1.875,2,17.692101
-1.875,2,17.701101
-1.875,2,17.712105
-1.875,2,17.722102
-3.25,4,17.740601
-1.875,2,17.751105
-1.875,2,17.764109
-1.875,2,17.773112
-1.875,2,17.783112
-1.875,2,17.792112
-1.875,2,17.805118
-2.875,3,17.819617
-1.875,2,17.829116
-1.875,2,17.839117
-1.875,2,17.851621
-1.875,2,17.863257
-3.5,4,17.882297
-2.875,3,17.895797
-3.25,4,17.917801
-2.875,3,17.931301
-2.75,3,17.945801
-1.875,2,17.957301
-1.875,2,17.970309
-1.875,2,17.98081
-1.875,2,17.991811
-1.875,2,18.00231
-1.875,2,18.014315
-1.875,2,18.023315
-1.875,2,18.032815
-3.25,4,18.051818
-1.875,2,18.063819
-1.875,2,18.074323
-1.875,2,18.084826
-2.875,3,18.097842
-2.75,3,18.114346
-1.875,2,18.124347
-3.25,4,18.143347
-1.875,2,18.153347
-3.75,4,18.175354
-3.25,4,18.193875
-1.875,2,18.20337
-1.875,2,18.215375
-1.875,2,18.228374
-1.875,2,18.237375
-1.875,2,18.246875
-4.125,5,18.27188
-1.875,2,18.283384
-1.875,2,18.293388
-1.875,2,18.303388
-1.875,2,18.312389
-1.875,2,18.324394
-1.875,2,18.333894
-1.875,2,18.343393
-1.875,2,18.353893
-1.875,2,18.365394
-5.75,6,18.393605
-1.875,2,18.404615
-1.875,2,18.415615
-3.75,4,18.437619
-1.875,2,18.44862
-1.875,2,18.458619
-1.875,2,18.471124
-1.875,2,18.488129
-1.875,2,18.498629
-1.875,2,18.509133
-1.875,2,18.520638
-1.875,2,18.533137
-1.875,2,18.543138
-1.875,2,18.553137
-1.875,2,18.564137
-1.875,2,18.576646
-1.875,2,18.588142
-1.875,2,18.598146
-1.875,2,18.60965
-1.875,2,18.62315
-3.5,4,18.645155
-1.875,2,18.655655
-1.875,2,18.666155
-1.875,2,18.681041
-1.875,2,18.693545
-1.875,2,18.704045
-2.875,3,18.719552
-1.875,2,18.731552
-2.75,3,18.746552
-1.875,2,18.756551
-1.875,2,18.766552
-1.875,2,18.780055
-1.875,2,18.789556
-2.5,8,18.82657
-1.875,2,18.837069
-1.875,2,18.849073
-1.875,2,18.866074
-1.875,2,18.889574
-1.875,2,18.906078
-1.875,2,18.917581
-1.875,2,18.927082
-1.875,2,18.936082
-1.875,2,18.945589
-1.875,2,18.957258
-1.875,2,18.967257
-1.875,2,18.976258
-2.875,3,18.990262
-2.875,3,19.006767
-1.875,2,19.015767
-1.875,2,19.026273
-1.875,2,19.034774
-2.875,3,19.051277
-1.875,2,19.060277
-1.875,2,19.070277
-3.75,4,19.089277
-1.875,2,19.101282
-1.875,2,19.109787
-1.875,2,19.120286
-1.875,2,19.129291
-1.875,2,19.140791
-1.875,2,19.152292
-1.875,2,19.16179
-1.875,2,19.170791
-1.875,2,19.182291
-1.875,2,19.19179
-2.875,3,19.208296
-1.875,2,19.217803
-1.875,2,19.229307
-2.875,3,19.246806
-1.875,2,19.258314
-1.875,2,19.268314
-1.875,2,19.280318
-1.875,2,19.289318
-1.875,2,19.298818
-1.875,2,19.309823
-1.875,2,19.322327
-1.875,2,19.332843
-1.875,2,19.342843
-1.875,2,19.353344
-1.875,2,19.365347
-2.75,3,19.382354
-1.875,2,19.393348
-1.875,2,19.403292
-1.875,2,19.417851
-2.875,3,19.433359
-1.875,2,19.444862
-1.875,2,19.456367
-1.875,2,19.468371
-2.875,3,19.484371
-1.875,2,19.493371
-1.875,2,19.504372
-2.875,3,19.523371
-1.875,2,19.533375
-1.875,2,19.543876
-1.875,2,19.55538
-1.875,2,19.568381
-1.875,2,19.578381
-1.875,2,19.587883
-1.875,2,19.598381
-1.875,2,19.61038
-1.875,2,19.621381
-1.875,2,19.637386
-1.875,2,19.645886
-1.875,2,19.65739
-3.75,4,19.676394
-1.875,2,19.686398
-1.875,2,19.695894
-3.25,4,19.715399
-1.875,2,19.724404
-1.875,2,19.734907
-1.875,2,19.745407
-1.875,2,19.756881
-1.875,2,19.76839
-1.875,2,19.777394
-1.875,2,19.787893
-1.875,2,19.799893
-1.875,2,19.810394
-1.875,2,19.820398
-1.875,2,19.831398
-1.875,2,19.844404
-1.875,2,19.853911
-1.875,2,19.86391
-1.875,2,19.874411
-1.875,2,19.886415
-1.875,2,19.895415
-1.875,2,19.904919
-1.875,2,19.915419
-1.875,2,19.927853
-1.875,2,19.939427
-1.875,2,19.948947
-1.875,2,19.958964
-1.875,2,19.972478
-1.875,2,19.982482
-1.875,2,19.992991
-1.875,2,20.003991
-2.875,3,20.022491
-1.875,2,20.033491
-1.875,2,20.046892
-1.875,2,20.057397
-1.875,2,20.069402
-1.875,2,20.079402
-1.875,2,20.088903
-1.875,2,20.098902
-1.875,2,20.110903
-1.875,2,20.122402
-1.875,2,20.134902
-2.875,3,20.149914
-1.875,2,20.16292
-1.875,2,20.17292
-1.875,2,20.18342
-1.875,2,20.192921
-1.875,2,20.205925
-1.875,2,20.216426
-1.875,2,20.227926
-1.875,2,20.237925
-1.875,2,20.24993
-1.875,2,20.259937
-1.875,2,20.26894
-1.875,2,20.27794
-1.875,2,20.28994
-1.875,2,20.29944
-1.875,2,20.308444
-1.875,2,20.318447
-1.875,2,20.330945
-1.875,2,20.340945
-1.875,2,20.35145
-1.875,2,20.361454
-1.875,2,20.373454
-1.875,2,20.383959
-1.875,2,20.395459
-1.875,2,20.409464
-2.875,3,20.428964
-1.875,2,20.442967
-1.875,2,20.458471
-3.75,4,20.484481
-1.875,2,20.496981
-1.875,2,20.506481
-1.875,2,20.516486
-1.875,2,20.52599
-1.875,2,20.53849
-1.875,2,20.54899
-1.875,2,20.558491
-1.875,2,20.56849
-1.875,2,20.580999
-1.875,2,20.591002
-1.875,2,20.601501
-1.875,2,20.611001
-1.875,2,20.622006
-1.875,2,20.631509
-1.875,2,20.641009
-1.875,2,20.65051
-1.875,2,20.664514
-1.875,2,20.676019
-1.875,2,20.685519
-1.875,2,20.695524
-1.875,2,20.709022
-1.875,2,20.719034
-1.875,2,20.729034
-1.875,2,20.739034
-1.875,2,20.752034
-1.875,2,20.761534
-1.875,2,20.773038
-1.875,2,20.782542
-1.875,2,20.794546
-1.875,2,20.804046
-1.875,2,20.814547
-1.875,2,20.823555
-1.875,2,20.83455
-1.875,2,20.84555
-1.875,2,20.85505
-1.875,2,20.865049
-1.875,2,20.877553
-1.875,2,20.887058
-1.875,2,20.897058
-1.875,2,20.907061
-1.875,2,20.919561
-1.875,2,20.929566
-3.75,4,20.950068
-1.875,2,20.959067
-1.875,2,20.970388
-1.875,2,20.979571
-1.875,2,20.991074
-1.875,2,21.000575
-1.875,2,21.01208
-1.875,2,21.020579
-1.875,2,21.029579
-1.875,2,21.039079
-1.875,2,21.065079
-1.875,2,21.078092
-1.875,2,21.087592
-1.875,2,21.098597
-1.875,2,21.110602
