#{"t_start": 1768230013.9393933, "env_id": "None"}
r,l,t
-1.0699999,8,6.230605
-1.02,3,6.247113
-1.04,5,6.275619
-1.0699999,8,6.321624
-1.3399999,35,6.527658
-1.24,25,6.669176
-1.15,16,6.759208
-0.4999998,50,7.050813
-1.04,5,7.081321
0.87,14,7.160353
-1.09,10,7.216873
0.69000006,32,7.397689
-0.4999998,50,7.693769
-1.03,4,7.717778
-1.03,4,7.742783
-1.01,2,7.754789
-1.06,7,7.796805
-1.2,21,7.91235
-1.02,3,7.93086
-1.23,24,8.063872
-1.21,22,8.195413
-0.4999998,50,8.472495
0.79999995,21,8.61752
-1.3,31,8.795058
-1.25,26,8.945069
-1.01,2,8.958571
0.89,12,9.027579
-0.4999998,50,9.322657
-1.01,2,9.336157
-0.4999998,50,9.627196
-1.0699999,8,9.6717
-0.4999998,50,9.96576
-0.4999998,50,10.261314
-0.4999998,50,10.546841
-1.4699998,48,10.834387
-0.4999998,50,11.128477
-0.4999998,50,11.417734
-0.4999998,50,11.710294
-0.4999998,50,11.997879
-0.4999998,50,12.295443
-0.4999998,50,12.59196
-0.4999998,50,12.881255
-0.4999998,50,13.171797
-0.4999998,50,13.465328
-0.4999998,50,13.761904
-1.01,2,13.77341
-0.4999998,50,14.069949
-0.4999998,50,14.373498
-0.4999998,50,14.676563
-0.4999998,50,14.971115
-0.4999998,50,15.270689
0.6200001,39,15.497225
-0.4999998,50,15.794268
-1.12,13,15.869777
-0.4999998,50,16.15933
-0.4999998,50,16.448367
0.6400001,37,16.677481
0.5700002,44,16.935011
-0.4999998,50,17.220223
-0.4999998,50,17.512765
-0.4999998,50,17.834459
-0.4999998,50,18.118996
-0.4999998,50,18.437047
-0.4999998,50,18.729669
0.71000004,30,18.909195
-0.4999998,50,19.201232
0.92,9,19.254241
-0.4999998,50,19.546296
-0.4999998,50,19.843591
0.71000004,30,20.022616
0.76,25,20.168149
0.69000006,32,20.351707
0.81,20,20.467732
0.89,12,20.542814
0.91,10,20.606328
0.79999995,21,20.728845
0.89,12,20.804855
0.93,8,20.850363
0.87,14,20.928381
0.73,28,21.091907
0.83,18,21.201425
0.78999996,22,21.329443
0.82,19,21.442467
0.91,10,21.501471
0.91,10,21.565478
0.87,14,21.644637
0.89,12,21.717144
0.91,10,21.774658
0.93,8,21.824172
0.92,9,21.874176
0.83,18,21.974692
0.88,13,22.053198
0.93,8,22.100197
0.91,10,22.156207
0.93,8,22.202212
0.90000004,11,22.263233
0.83,18,22.369888
0.91,10,22.428404
0.69000006,32,22.61498
0.93,8,22.664993
0.87,14,22.748512
0.93,8,22.794023
0.93,8,22.843027
0.91,10,22.906539
0.86,15,22.999056
0.93,8,23.047061
0.93,8,23.096068
0.90000004,11,23.158592
0.93,8,23.207106
0.93,8,23.251109
0.90000004,11,23.315244
0.84000003,17,23.416262
0.89,12,23.486787
0.82,19,23.593309
0.84000003,17,23.689323
0.87,14,23.770839
0.89,12,23.84536
0.79999995,21,23.965883
0.82,19,24.074898
0.91,10,24.133904
-1.01,2,24.146409
0.93,8,24.195409
0.92,9,24.248922
0.89,12,24.316932
0.89,12,24.38794
0.91,10,24.445467
0.92,9,24.498971
0.90000004,11,24.567984
0.85,16,24.662002
0.90000004,11,24.725006
0.93,8,24.769016
-1.09,10,24.82652
0.93,8,24.873528
0.90000004,11,24.938041
-1.0699999,8,24.985045
0.91,10,25.046054
0.74,27,25.204577
0.83,18,25.311095
0.89,12,25.381106
0.92,9,25.433611
0.6700001,34,25.628132
0.87,14,25.712144
0.71000004,30,25.889177
0.90000004,11,25.951681
0.92,9,26.005677
0.71000004,30,26.182195
0.91,10,26.240716
0.83,18,26.344234
0.91,10,26.406744
0.84000003,17,26.504256
0.93,8,26.581766
0.91,10,26.642286
0.93,8,26.689291
0.93,8,26.7353
0.78999996,22,26.863559
0.93,8,26.910563
0.70000005,31,27.094598
0.93,8,27.142111
0.92,9,27.195621
0.82,19,27.309639
-0.4999998,50,27.604214
0.86,15,27.689223
-0.4999998,50,27.975791
-0.4999998,50,28.261356
-0.4999998,50,28.552132
0.6300001,38,28.773482
-0.4999998,50,29.06253
-1.16,17,29.163049
-0.4999998,50,29.457618
0.6600001,35,29.661176
0.79999995,21,29.779706
0.93,8,29.82721
-0.4999998,50,30.115328
-0.4999998,50,30.411376
-0.4999998,50,30.693423
-1.3599999,37,30.908444
-0.4999998,50,31.196484
-0.4999998,50,31.486603
-0.4999998,50,31.787187
-0.4999998,50,32.076416
-0.4999998,50,32.374496
0.61000013,40,32.613082
-0.4999998,50,32.900642
-0.4999998,50,33.2052
-0.4999998,50,33.495855
-0.4999998,50,33.791402
-0.4999998,50,34.078954
-0.4999998,50,34.370533
-0.4999998,50,34.696625
-0.4999998,50,34.986696
-0.4999998,50,35.304428
-0.4999998,50,35.67721
-0.4999998,50,36.037266
-0.4999998,50,36.334433
-0.4999998,50,36.621017
-0.4999998,50,36.913702
-0.4999998,50,37.20476
-0.4999998,50,37.493308
-0.4999998,50,37.792347
-0.4999998,50,38.086539
-0.4999998,50,38.381614
-0.4999998,50,38.672654
-0.4999998,50,38.959202
-0.4999998,50,39.253655
-0.4999998,50,39.548705
0.74,27,39.703326
-0.4999998,50,39.995371
-0.4999998,50,40.271419
-0.4999998,50,40.559471
0.71000004,30,40.733502
-1.23,24,40.89603
0.70000005,31,41.079606
0.61000013,40,41.319652
0.6200001,39,41.54918
-0.4999998,50,41.845258
-0.4999998,50,42.13785
-0.4999998,50,42.437422
-0.4999998,50,42.731475
-0.4999998,50,43.020533
-0.4999998,50,43.307591
-0.4999998,50,43.633698
-0.4999998,50,43.921199
-0.4999998,50,44.221323
-0.4999998,50,44.515871
-0.4999998,50,44.810413
-0.4999998,50,45.100613
-0.4999998,50,45.388666
-0.4999998,50,45.679707
0.86,15,45.76822
-0.4999998,50,46.055967
-0.4999998,50,46.350024
-1.21,22,46.477072
0.69000006,32,46.680102
-0.4999998,50,46.974664
-0.4999998,50,47.266717
-0.4999998,50,47.560269
-0.4999998,50,47.903017
-0.4999998,50,48.19806
0.69000006,32,48.391589
-1.27,28,48.553123
-0.4999998,50,48.849677
-0.4999998,50,49.1348
-0.4999998,50,49.421451
0.6300001,38,49.64099
0.59000015,42,49.894541
-0.4999998,50,50.192096
0.74,27,50.356663
-1.16,17,50.453683
-0.4999998,50,50.750945
0.5400002,47,51.020486
-0.4999998,50,51.319533
-0.4999998,50,51.612087
-0.4999998,50,51.908866
0.83,18,52.009384
-0.4999998,50,52.302971
-0.4999998,50,52.63207
-0.4999998,50,52.932125
-0.4999998,50,53.214353
-0.4999998,50,53.506088
-0.4999998,50,53.797131
-0.4999998,50,54.080694
-1.14,15,54.175407
-0.4999998,50,54.467966
-0.4999998,50,54.762185
-0.4999998,50,55.053241
-0.4999998,50,55.353811
-0.4999998,50,55.638863
-0.4999998,50,55.933899
-0.4999998,50,56.224501
-0.4999998,50,56.510037
-0.4999998,50,56.799094
-0.4999998,50,57.082159
-0.4999998,50,57.38877
-0.4999998,50,57.679811
0.92,9,57.731819
-1.01,2,57.743326
-0.4999998,50,58.032366
-1.17,18,58.137879
-0.4999998,50,58.430928
-0.4999998,50,58.726514
-1.04,5,58.760518
-1.01,2,58.772518
-0.4999998,50,59.066584
-0.4999998,50,59.362646
-0.4999998,50,59.649184
