#{"t_start": 1768226805.779964, "env_id": "None"}
r,l,t
-1120.9373,200,50.680599
-1339.2145,200,50.878118
-1213.7386,200,50.878118
-1228.2931,200,50.878118
-857.11273,200,50.878118
-1455.292,200,51.077124
-985.7165,200,51.077124
-852.0992,200,51.077124
-939.45447,200,51.077124
-1113.3029,200,51.279624
-1397.8933,200,51.280124
-1270.9365,200,51.280124
-1408.089,200,51.280124
-899.2655,200,51.476587
-1550.6609,200,51.476587
-1258.4481,200,51.476587
-1262.8491,200,51.476587
-1526.6205,200,51.674088
-878.71124,200,51.674088
-895.0899,200,51.674088
-1176.3323,200,51.674088
-1391.3606,200,58.033106
-1078.3878,200,58.033606
-1033.3961,200,58.033606
-1449.6976,200,58.033606
-1246.7004,200,58.2336
-1218.2787,200,58.2336
-924.0063,200,58.2336
-1210.8358,200,58.2336
-1182.7039,200,58.431604
-969.61584,200,58.431604
-762.48676,200,58.431604
-1083.5494,200,58.431604
-884.39,200,58.63009
-789.7732,200,58.63009
-835.12,200,58.63009
-1507.7391,200,58.63009
-1109.3666,200,58.829586
-863.84015,200,58.829586
-904.28314,200,58.829586
-1056.8977,200,58.829586
-863.53143,200,59.027086
-893.7228,200,59.027086
-1321.829,200,59.027086
-1087.6216,200,59.027086
-947.49493,200,59.227586
-756.82495,200,59.227586
-1418.4169,200,59.227586
-1087.1625,200,59.227586
-1204.4545,200,59.425826
-1418.7886,200,59.425826
-1205.8171,200,59.425826
-1085.6917,200,59.425826
-1281.0948,200,59.622325
-918.0256,200,59.622325
-1181.3165,200,59.622325
-759.90845,200,59.622325
-1512.3909,200,59.819829
-1767.598,200,59.820331
-901.0249,200,59.820331
-851.2988,200,59.820331
