#{"t_start": 1768226201.0466022, "env_id": "None"}
r,l,t
-238.26122,200,450.588182
-123.30887,200,455.612943
-122.825584,200,460.57225
-125.50552,200,465.667359
-246.62027,200,470.918383
-127.38366,200,475.788019
-238.78874,200,480.475848
-237.97499,200,485.114617
-228.67822,200,489.719741
-3.3231764,200,494.32969
-227.08148,200,498.922901
-117.50276,200,503.592085
-118.975716,200,508.300568
-127.02025,200,512.899744
-129.64737,200,517.538254
-128.51813,200,522.303509
-124.12783,200,526.900598
-134.76222,200,531.601537
-120.58189,200,536.268538
-123.66068,200,540.939786
-238.61147,200,545.512434
-248.56516,200,550.146191
-124.65875,200,554.845548
-243.29575,200,559.561294
-121.13855,200,564.225945
-228.49222,200,568.860843
-229.56647,200,573.551554
-241.27919,200,578.192529
-123.13001,200,582.861724
-126.148346,200,587.530375
-228.28316,200,592.053397
-229.42326,200,596.747251
-118.14873,200,601.654551
-6.63754,200,606.993471
-234.71799,200,612.098595
-3.342574,200,617.54024
-126.583466,200,623.00571
-245.20998,200,628.489182
-116.85982,200,633.992721
-231.67725,200,639.469543
-118.44377,200,644.914934
-121.22166,200,650.401312
-3.3032537,200,656.832997
-236.09825,200,662.31197
-130.45422,200,667.763214
-121.19685,200,673.351886
-3.3238945,200,679.147748
-118.74094,200,684.911424
-128.03989,200,690.673723
-131.34045,200,696.425538
-129.74251,200,702.183399
-233.52177,200,707.985068
-127.76651,200,713.771073
-247.37726,200,719.520741
-118.88341,200,725.331431
-129.1977,200,731.096889
-122.38181,200,736.884506
-124.045456,200,742.652199
-234.69025,200,748.647497
-237.0669,200,754.415919
-243.39896,200,760.194318
-249.55157,200,766.036511
-118.44389,200,771.855259
-117.17826,200,777.577027
-243.79778,200,783.355789
-6.1721144,200,789.095893
-130.74786,200,794.954506
-132.01721,200,800.805173
-4.1180277,200,806.626653
-118.22856,200,812.371101
-3.704578,200,818.150186
-243.37418,200,823.875423
-227.77623,200,829.753466
-130.30415,200,835.546262
-118.59071,200,841.299488
-131.02342,200,847.182425
-120.93187,200,853.092482
-128.51584,200,858.876062
-117.92626,200,864.659024
-236.59898,200,870.452023
-130.59393,200,876.265327
-130.62567,200,882.094238
-119.73869,200,887.924346
-132.00546,200,893.73809
-123.99458,200,899.554916
-242.59908,200,905.39371
-131.76405,200,911.22606
-130.24498,200,917.309452
-350.77237,200,923.150886
-122.97581,200,929.115753
-5.737108,200,934.950771
-131.43564,200,941.464438
-125.48978,200,949.731909
-342.7922,200,956.949792
-129.61072,200,964.276102
-247.18901,200,971.598075
-132.817,200,978.873153
-245.72792,200,986.134382
-236.99028,200,993.371174
-242.21614,200,1000.621925
-125.65661,200,1007.890186
-135.12228,200,1015.17713
-350.0,200,1022.401576
-131.6043,200,1029.663884
-124.780655,200,1036.94436
-248.31815,200,1044.198109
-229.92084,200,1051.447972
-127.93633,200,1058.684618
-233.32417,200,1065.937434
-236.5295,200,1073.219302
-123.522385,200,1080.44226
-254.27365,200,1087.671305
-125.72293,200,1094.998317
-124.25841,200,1102.278113
-241.23969,200,1109.544148
-241.70761,200,1116.785563
-253.73157,200,1124.030087
-126.289665,200,1131.268352
-226.99353,200,1138.495359
-248.62291,200,1145.698751
-117.783585,200,1152.926585
-4.245315,200,1160.198526
-243.76376,200,1167.46164
-129.57733,200,1174.654702
-126.77801,200,1181.918628
-245.2862,200,1189.175936
-130.22218,200,1196.316299
-227.64948,200,1203.571717
-122.66612,200,1210.73034
-5.6309757,200,1217.98817
-129.68443,200,1225.29116
-128.84392,200,1232.609113
-131.83208,200,1239.918143
-239.44118,200,1247.448309
-2.9945953,200,1255.441238
-128.77843,200,1264.812281
-124.61859,200,1274.001889
-129.60078,200,1282.867824
-118.17528,200,1291.548522
-4.586855,200,1300.243372
-128.60419,200,1308.847289
-118.829834,200,1317.762413
-233.30115,200,1327.838394
-2.8426793,200,1337.507611
-128.11678,200,1347.092009
-2.9804614,200,1356.678183
-243.29008,200,1366.300668
-231.14212,200,1376.269744
-125.9023,200,1386.353838
-126.77204,200,1395.949281
-326.09784,200,1405.699743
-230.62257,200,1414.92781
-249.45473,200,1424.406481
-228.67078,200,1433.208144
-222.45467,200,1442.584259
-119.38785,200,1452.03216
-126.52036,200,1460.507905
-129.48506,200,1469.027328
-359.66187,200,1477.522167
-2.9413166,200,1486.086926
-124.695,200,1494.922786
-364.66104,200,1503.501393
-114.95382,200,1511.997076
-234.28256,200,1520.426901
-127.66526,200,1528.777003
-121.13633,200,1537.16325
-3.5335836,200,1545.54927
-124.69396,200,1553.980813
-231.11363,200,1562.531288
-125.04889,200,1571.068443
-130.63849,200,1580.2837
-228.81595,200,1591.46618
-119.50939,200,1602.653525
-125.88686,200,1613.786426
-121.48967,200,1624.962091
-127.833984,200,1636.169646
-128.65411,200,1647.376751
-2.59944,200,1658.532646
-225.6199,200,1669.576673
-229.69377,200,1680.659763
-246.42264,200,1691.956148
-2.5899994,200,1703.115955
-232.39307,200,1714.171107
-228.48038,200,1725.310134
-117.862816,200,1736.449056
-115.649635,200,1747.530418
-235.22844,200,1758.708579
-125.83839,200,1769.902959
-337.22647,200,1781.010787
-124.29885,200,1792.211225
-241.77748,200,1803.300582
-2.4277217,200,1814.542596
-226.20454,200,1826.879984
-231.7151,200,1838.261143
-236.14775,200,1849.709742
-123.33354,200,1860.876549
-6.616399,200,1871.951566
-222.56006,200,1883.074412
-124.31882,200,1894.274231
-120.35334,200,1905.378318
-223.52786,200,1916.438664
-118.62702,200,1927.656474
-374.3043,200,1938.736285
-248.44182,200,1949.785994
-121.2744,200,1960.962021
-129.01341,200,1972.038125
-226.12825,200,1983.209267
-237.75777,200,1994.392624
-227.32547,200,2005.530642
-123.944435,200,2016.686405
-116.350395,200,2027.733897
-118.42668,200,2039.093578
-230.36792,200,2050.505873
-125.90694,200,2061.935345
-351.67993,200,2073.659189
-129.50047,200,2084.881
-132.11479,200,2097.258455
-127.810814,200,2110.2279
-229.05107,200,2121.054817
-233.64473,200,2131.913644
-129.09329,200,2142.982934
-123.24237,200,2153.719829
-115.231224,200,2163.762382
-127.534706,200,2173.797311
-115.00324,200,2183.878843
-123.845604,200,2194.090162
-233.78358,200,2204.258172
-346.51205,200,2214.421501
-129.16687,200,2224.515917
-231.53462,200,2234.756774
-226.17346,200,2246.664376
-229.36333,200,2257.995372
-368.85406,200,2269.33593
-128.40091,200,2280.884588
-3.990912,200,2292.487197
-120.90575,200,2304.066876
-124.34949,200,2315.671483
-117.94769,200,2327.264327
-230.53128,200,2338.838944
-120.67258,200,2350.450605
-127.9998,200,2362.100544
-117.70759,200,2373.711797
-127.71272,200,2386.245129
-122.20993,200,2397.798425
-116.49856,200,2409.429253
-4.7117157,200,2421.214478
-340.1475,200,2432.756399
-115.59902,200,2444.463166
-120.24406,200,2456.032983
-3.198928,200,2467.653644
-124.24954,200,2479.227685
-2.1673691,200,2490.773802
-257.60553,200,2502.362496
-227.10692,200,2515.527047
-117.93818,200,2528.414809
-2.8598123,200,2540.870812
-123.29362,200,2555.279365
-231.0326,200,2569.256146
-243.79758,200,2583.283416
-117.3839,200,2596.804594
-127.25688,200,2611.559566
-329.8926,200,2625.855851
-239.8606,200,2640.132053
-2.6592598,200,2654.410158
-125.74554,200,2668.75332
-117.744835,200,2683.056952
-120.34842,200,2697.361578
-119.06502,200,2711.713858
-124.02692,200,2726.075403
-127.81881,200,2740.368552
-238.53221,200,2754.810693
-124.49773,200,2769.289052
-228.82495,200,2783.613658
-242.05882,200,2798.255861
-115.61361,200,2814.571775
-234.18562,200,2830.197468
-120.69163,200,2845.82834
-127.41411,200,2861.380436
-333.21106,200,2877.032179
-129.7129,200,2892.71383
-117.73157,200,2908.623373
-121.87352,200,2924.30355
-3.2426846,200,2939.027968
-379.2061,200,2952.871739
-120.44464,200,2966.906702
-117.9913,200,2980.861876
-118.24696,200,2995.887789
-123.237274,200,3011.449299
-238.42734,200,3027.006766
-231.14543,200,3042.637636
-120.585,200,3056.426692
-121.1645,200,3068.838431
-226.88237,200,3083.70976
-227.24022,200,3097.522413
-123.76726,200,3111.111406
-2.885321,200,3124.880369
-223.98808,200,3138.541173
-351.12842,200,3152.114381
-238.86658,200,3165.773781
-227.29248,200,3179.5656
-129.40996,200,3192.268573
-243.6886,200,3204.616146
-123.77177,200,3216.977563
-127.74687,200,3229.344688
-131.4788,200,3241.660409
-232.4601,200,3254.046391
-127.55869,200,3266.441822
-127.83567,200,3278.768283
-120.48018,200,3291.116448
-116.9366,200,3302.623458
-129.2689,200,3313.371886
-308.1222,200,3324.047857
-2.5193374,200,3334.696264
-240.84851,200,3345.355676
-128.76518,200,3356.064288
-132.8057,200,3366.985381
-116.58858,200,3377.693722
-234.99263,200,3388.856878
-118.39905,200,3399.68531
-119.65823,200,3410.594835
-128.19458,200,3420.903299
-118.78196,200,3429.894954
-118.91446,200,3438.885714
-237.98396,200,3447.943076
-222.08101,200,3456.926365
-227.27217,200,3465.911657
-121.458275,200,3474.914771
-251.83528,200,3483.402276
-119.53033,200,3492.931037
-126.93785,200,3502.086674
-127.14883,200,3511.221315
-127.83633,200,3519.869964
-237.30624,200,3529.250662
-117.42327,200,3538.202739
-126.34643,200,3547.146764
-122.24221,200,3556.137239
-127.73836,200,3565.177238
-117.90414,200,3574.179402
-117.82445,200,3583.208249
-120.475006,200,3591.511821
-118.74289,200,3600.941369
-3.0237846,200,3609.982504
-239.54959,200,3620.163212
-236.64705,200,3629.131625
-2.776488,200,3636.805873
-118.78499,200,3646.177541
-117.38046,200,3655.966948
-220.49448,200,3665.689272
-224.86386,200,3672.788171
-225.99252,200,3680.512348
-125.849754,200,3687.906627
-238.9572,200,3695.284965
-127.53143,200,3702.932259
-117.69254,200,3710.328192
-126.85467,200,3717.778765
-128.43463,200,3725.186796
-122.77392,200,3732.813178
-130.58882,200,3740.250389
-121.059044,200,3747.674189
-245.53294,200,3755.050337
-234.87154,200,3762.625115
-122.89018,200,3770.062003
-118.27511,200,3777.513053
-128.36264,200,3785.010509
-120.49952,200,3792.878344
-234.36134,200,3800.616178
-3.04671,200,3808.611209
-119.251366,200,3817.966976
-225.21976,200,3827.063094
-118.75609,200,3835.938852
-2.6583586,200,3844.780178
-3.1123006,200,3853.900889
-225.63226,200,3862.902349
-239.96918,200,3871.748827
-248.88037,200,3880.441947
-4.5108275,200,3889.556282
-119.23242,200,3897.905412
-237.07678,200,3905.404703
-127.300415,200,3913.159599
-3.3473234,200,3920.273857
-3.002239,200,3926.20813
-233.67012,200,3932.170078
-120.592514,200,3937.693682
-131.58676,200,3943.414954
-124.37228,200,3948.584403
-128.66649,200,3953.790724
-126.85818,200,3959.213606
-120.67625,200,3964.71948
-234.42184,200,3970.239537
-129.06711,200,3976.456768
-306.16495,200,3980.603929
-238.19772,200,3984.286554
01.03238
-225.88614,200,3810.872374
-125.934166,200,3818.573886
-237.09184,200,3826.250918
-119.18774,200,3833.666298
-122.43364,200,3841.076966
-1.1983461,200,3848.686042
-123.963844,200,3856.119155
-121.63273,200,3863.531318
-239.38292,200,3870.966199
-222.16743,200,3878.561458
-349.3582,200,3885.927549
-122.22443,200,3893.318827
-242.36009,200,3900.76056
-119.2245,200,3908.32374
-127.32134,200,3915.753958
-1.0785987,200,3923.18638
-129.58191,200,3930.698179
-124.90456,200,3938.555129
-127.19783,200,3946.244645
-235.28688,200,3954.155517
-122.84684,200,3963.278975
-237.61388,200,3972.317958
-119.12134,200,3981.205487
-230.07578,200,3990.09979
-122.7201,200,3999.18681
-118.735794,200,4008.069907
-121.30657,200,4017.032697
-234.72179,200,4025.415082
-2.159447,200,4034.84781
-235.61465,200,4043.528165
-118.58458,200,4051.070045
-125.27245,200,4058.792214
-129.99754,200,4066.3553
-240.04848,200,4072.309399
-225.57042,200,4078.304729
-1.8828238,200,4084.072165
-230.59262,200,4089.674751
-1.618367,200,4095.003947
-124.91083,200,4100.08134
-119.768814,200,4105.678262
-224.45178,200,4111.067431
-233.14023,200,4116.372822
-117.134544,200,4122.747642
-1.1047765,200,4127.503125
-118.07302,200,4131.213182
-119.56984,200,4134.509007
-128.66017,200,4137.570667
-119.09594,200,4140.748003
-231.8354,200,4143.844907
-339.40906,200,4147.688828
-114.80118,200,4150.814431
-232.94142,200,4154.027473
-227.84445,200,4157.142158
-329.9226,200,4160.162789
-120.495155,200,4163.203392
-124.522644,200,4166.299245
-292.573,200,4169.557786
-232.67296,200,4172.619694
-121.54877,200,4175.765714
-123.22118,200,4178.951041
-124.056946,200,4182.094112
-129.53407,200,4185.200926
-0.82544893,200,4188.226198
-122.96567,200,4191.317808
-342.1887,200,4194.299721
-233.71689,200,4197.385476
-251.69339,200,4200.497595
-1.5113065,200,4203.497622
-243.7333,200,4206.491668
-127.990395,200,4209.555787
-115.17325,200,4212.584336
-128.37099,200,4215.586952
-116.58762,200,4218.639401
-0.7349834,200,4221.638546
-251.69235,200,4224.720658
-222.90883,200,4227.695502
-0.6305109,200,4230.72676
-223.81891,200,4233.776518
-1.6250511,200,4236.75169
-248.34676,200,4239.928705
-122.794304,200,4243.002426
-249.29361,200,4246.066981
-116.91865,200,4249.460918
-123.05035,200,4253.044292
-128.54721,200,4256.512334
-118.94992,200,4260.520734
-0.5531684,200,4265.152951
-1.035157,200,4268.91683
-114.90175,200,4272.335488
-119.50464,200,4275.736523
-224.76176,200,4279.056129
-121.960594,200,4282.404999
-4.8803244,200,4285.728653
-227.94664,200,4289.040317
-2.6797931,200,4292.34958
-220.22765,200,4295.769889
-233.191,200,4299.884894
-117.71109,200,4304.197287
-120.77537,200,4307.988261
-128.35474,200,4312.529451
-115.817245,200,4315.969483
-225.67699,200,4319.318254
-126.04324,200,4322.662621
-119.54511,200,4325.962398
-116.25849,200,4329.281383
-2.4216447,200,4332.60554
-119.86554,200,4336.032808
-123.664986,200,4339.474035
-123.18119,200,4342.90765
-315.82443,200,4346.403835
-225.1872,200,4349.793008
-124.47828,200,4353.214302
-1.7260414,200,4356.633845
-244.8666,200,4360.170562
-118.35773,200,4363.831525
-118.84957,200,4367.553696
-114.99888,200,4371.271531
-117.42947,200,4374.613056
-114.923164,200,4377.680692
-233.8777,200,4380.874902
-124.92727,200,4384.460338
-125.51949,200,4388.245407
-126.94833,200,4391.949789
-220.84778,200,4395.69796
-223.60645,200,4399.397433
-229.76526,200,4403.176684
-233.09666,200,4407.307186
-116.860016,200,4411.096577
-3.7185378,200,4414.749825
-237.25928,200,4418.439792
-126.68598,200,4422.034594
-126.634705,200,4425.730508
-126.180984,200,4429.416073
-1.2354262,200,4433.054111
-248.00607,200,4436.692497
-129.51434,200,4440.313596
-227.57588,200,4443.942979
-114.43173,200,4447.596543
-227.97571,200,4451.208841
-126.318344,200,4454.815585
-4.3977327,200,4458.442884
-222.67409,200,4462.073211
-126.39972,200,4465.741977
-3.8983216,200,4469.412943
-1.0108163,200,4473.108227
-1.4063687,200,4476.755165
-124.12037,200,4480.399906
-224.26138,200,4484.068371
-118.9552,200,4487.749253
-118.03605,200,4492.183511
-118.4816,200,4495.88755
-113.64197,200,4499.502317
-125.155495,200,4503.16277
-250.39891,200,4506.801645
-130.42728,200,4510.503564
-2.3579848,200,4514.169634
-248.30695,200,4517.292697
-1.6203798,200,4520.410548
-116.44306,200,4523.454192
-0.64202493,200,4526.614218
-315.47522,200,4529.764903
-126.06235,200,4532.76049
-127.08143,200,4535.870825
-119.351074,200,4538.864613
-116.933266,200,4541.864478
-127.64905,200,4544.840974
-228.08687,200,4547.823042
-117.99762,200,4550.780509
-229.91446,200,4553.757541
-235.40807,200,4556.734922
-0.80626655,200,4559.707385
-240.79155,200,4562.750363
-128.41284,200,4565.790518
-126.49657,200,4568.784456
-114.75254,200,4571.883028
-121.67604,200,4575.168617
-250.07613,200,4578.715987
-0.8560366,200,4582.271316
-120.9763,200,4585.786191
-121.43082,200,4589.348711
-126.067825,200,4592.866926
-1.217956,200,4596.421463
-114.47895,200,4600.088173
-115.807724,200,4603.659898
-237.21368,200,4607.240288
-131.9279,200,4610.859897
-272.10303,200,4614.391289
-122.01733,200,4617.991258
-124.90521,200,4621.517383
-127.296295,200,4625.065989
-126.98308,200,4628.633079
-254.6136,200,4632.186759
-119.40068,200,4635.707629
-237.18489,200,4639.221635
-227.8963,200,4642.781373
-222.13863,200,4646.334462
-124.926445,200,4649.392621
-128.26987,200,4652.352308
-2.563542,200,4655.42918
-127.88147,200,4659.717514
-249.2935,200,4663.209762
-115.19784,200,4666.747427
-255.13261,200,4670.44958
-230.93486,200,4674.122727
-113.268814,200,4677.717338
-114.040436,200,4681.245007
-232.82379,200,4684.770992
-1.3616507,200,4688.344825
-219.02545,200,4691.994311
-119.26981,200,4695.575133
-1.6243945,200,4699.12486
-125.80846,200,4702.755656
-220.53621,200,4706.267228
-117.09304,200,4709.788972
-232.09746,200,4713.335585
-228.47513,200,4716.939671
-122.71043,200,4720.524748
-117.01757,200,4724.076031
-222.48726,200,4727.704113
-115.93688,200,4730.927536
-114.43751,200,4733.900991
-118.0718,200,4737.061615
-229.01591,200,4740.066363
-125.04747,200,4743.186185
-116.236595,200,4746.363643
-221.61575,200,4749.36781
-125.07677,200,4752.425425
-116.988495,200,4755.446911
-240.87625,200,4758.412475
-116.86481,200,4761.398521
-115.57151,200,4764.373413
-121.317856,200,4767.367113
-127.34251,200,4770.365809
-119.634605,200,4773.368923
-247.93799,200,4776.370645
-228.93289,200,4779.368326
-0.6998347,200,4782.385413
-1.9341657,200,4785.416157
-0.71761626,200,4788.400675
-126.8366,200,4791.384805
-128.5163,200,4794.353237
-124.6548,200,4797.34492
-248.21498,200,4800.310646
-229.59894,200,4803.307578
-245.61879,200,4806.356972
-122.24085,200,4809.369318
-4.161535,200,4812.352087
-242.10489,200,4815.388752
-127.51205,200,4818.407415
